8.89024,-76.8313,2025-06-24,12:34:56,5.8,7,1.92,2.61,-10.9699,344.498,65.5,47.49,129.3,33.42,-4.65,967.18,20.73
8.93584,-76.8313,2025-06-24,12:34:56,5.9,12,1.65,1.31,-10.9699,344.5,134.59,82.81,59.1,66.74,-1.34,980.23,25.5
8.98013,-76.8313,2025-06-24,12:34:56,6,8,1.77,0,-10.9699,344.501,152.11,170.09,6.57,16.99,-3.68,1046.47,34.53
9.0231,-76.8313,2025-06-24,12:34:56,6.1,11,1.06,-1.31,-10.9699,344.501,73,130.66,157.02,96.04,-1.08,1019.11,20.3
9.06474,-76.8313,2025-06-24,12:34:56,6.2,11,0.74,-2.61,-10.9699,344.502,54.96,160.97,164.77,36.18,4.69,1004.36,28.93
9.10503,-76.8313,2025-06-24,12:34:56,6.3,6,1.24,-3.91,-10.9699,344.503,108.86,60.24,18.76,172.39,-3.13,1020.42,33.82
9.14397,-76.8313,2025-06-24,12:34:56,6.4,10,1.87,-5.2,-10.9699,344.503,174.5,37.55,89.94,86.84,0.65,1017.41,22.87
9.18154,-76.8313,2025-06-24,12:34:56,6.5,7,1.72,-6.47,-10.9699,344.503,27.99,93.89,145.9,79.69,-0.49,984.91,27.19
9.21773,-76.8313,2025-06-24,12:34:56,6.6,11,0.98,-7.73,-10.9699,344.503,146.74,14.1,97.35,94.58,-4.96,1018.41,33.82
9.25252,-76.8314,2025-06-24,12:34:56,6.7,7,1.77,-8.96,-10.9699,344.503,55.19,37.65,128.94,30.37,2.26,969.93,22.51
9.28592,-76.8314,2025-06-24,12:34:56,6.8,10,1.73,-10.17,-3.59,344.503,0.35,34.88,35.96,106.02,2.16,951.59,31.58
9.3179,-76.8314,2025-06-24,12:34:56,6.9,9,1.82,-11.35,-10.8223,344.503,120.4,61.85,178.11,20.56,4.65,981.88,22.96
9.34846,-76.8314,2025-06-24,12:34:56,7,8,1.75,-12.5,-10.8193,344.502,38.34,77.4,76.36,86.25,-1.39,1037,23.81
9.37759,-76.8314,2025-06-24,12:34:56,7.1,6,1.01,-13.62,-10.8163,344.502,105.43,172.61,104.65,40.18,-4.38,968.95,28.37
9.40528,-76.8314,2025-06-24,12:34:56,7.2,7,1.17,-14.69,-10.8132,344.501,144.69,128.98,44.93,161.13,4.77,979.44,34.15
9.43152,-76.8314,2025-06-24,12:34:56,7.3,7,1.79,-15.73,-10.8101,344.501,144.77,150.22,156.11,142.5,0.98,1034.42,22.86
9.45631,-76.8314,2025-06-24,12:34:56,7.4,9,1.77,-16.73,-10.8069,344.5,63.51,17.06,93.46,131,0.97,998.99,23.98
9.47963,-76.8314,2025-06-24,12:34:56,7.5,7,0.55,-17.68,-10.8037,344.499,103.22,1.74,56.33,129.22,-0.7,950.39,26.08
9.50148,-76.8314,2025-06-24,12:34:56,7.6,11,1.32,-18.58,-10.8003,344.499,123.95,164.2,143.91,28.96,-1.11,980.52,34.29
9.52185,-76.8314,2025-06-24,12:34:56,7.7,6,1.78,-19.43,-10.7969,344.498,132.73,24.37,50.16,164.85,4.5,997.63,23.42
9.54074,-76.8314,2025-06-24,12:34:56,7.8,10,1.32,-20.23,-10.7935,344.497,103.86,167.35,29.92,123.27,-3.5,986.41,26.41
9.55814,-76.8314,2025-06-24,12:34:56,7.9,9,1.78,-20.97,-10.7899,344.497,172.38,22.04,159.73,4.77,-1.82,1005.23,30.09
9.57404,-76.8314,2025-06-24,12:34:56,8,8,0.85,-21.65,-10.7863,344.496,119.87,95.64,147.76,104.93,-0.47,1001.32,21.01
9.58844,-76.8314,2025-06-24,12:34:56,8.1,9,0.95,-22.28,-10.7827,344.496,117.91,139.18,66.48,7.63,-1.96,974.14,33.11
9.60134,-76.8314,2025-06-24,12:34:56,8.2,6,1.3,-22.84,-10.7789,344.495,11.49,111.68,148.61,21.31,0.19,1002.44,23.25
9.61273,-76.8314,2025-06-24,12:34:56,8.3,8,0.97,-23.34,-10.7751,344.495,13.82,42.88,141.49,112.71,-1.08,969.8,23.88
9.62261,-76.8314,2025-06-24,12:34:56,8.4,8,1.45,-23.78,-10.7712,344.494,12.44,37.78,53.57,24.6,3.52,1006.86,23.69
9.63097,-76.8314,2025-06-24,12:34:56,8.5,11,2,-24.15,-10.7673,344.494,130.17,64.7,7.62,10.69,-0.88,997.77,32.55
9.63782,-73.7512,2025-06-24,12:34:56,8.6,10,1.9,-24.45,-10.7632,344.494,163.97,102.55,105.98,141.61,1.54,1031.15,26.2
9.64315,-76.7698,2025-06-24,12:34:56,8.7,9,0.74,-24.69,-10.7591,344.494,93.84,142.56,63.87,9.41,-0.32,1018.7,24.19
9.64695,-76.7686,2025-06-24,12:34:56,8.8,12,1.86,-24.86,-10.7549,344.494,148.27,26.61,129.77,47.96,0.14,991.9,26.47
9.64924,-76.7673,2025-06-24,12:34:56,8.9,11,0.95,-24.97,-10.7506,344.494,1.67,79.46,169.76,140.63,-2,1006.43,29.44
9.65,-76.766,2025-06-24,12:34:56,9,7,1.83,-25,-7.79,344.494,58.46,118.89,120.09,147.28,2.94,1002.23,34.97
9.64924,-76.7647,2025-06-24,12:34:56,9.1,11,0.9,-24.97,-7.96,344.494,124.24,42.81,98.91,99.81,4.66,1040.52,32.55
9.64695,-76.7634,2025-06-24,12:34:56,9.2,10,0.68,-24.86,-8.12,344.494,25.4,33.54,117.64,121.91,-0.88,951.48,34.76
9.64315,-76.762,2025-06-24,12:34:56,9.3,6,0.86,-24.69,-8.28,344.495,45.2,168.22,159.06,97.2,3.96,1033.49,28.83
9.63782,-76.7606,2025-06-24,12:34:56,9.4,11,1.27,-24.45,-8.44,344.495,122.54,10,90.06,115.25,-1.79,967.82,25.98
9.63097,-76.7592,2025-06-24,12:34:56,9.5,8,0.8,-24.15,-8.6,344.495,26.9,104.04,140.6,125.6,4.81,1034.97,24.65
9.62261,-76.7578,2025-06-24,12:34:56,9.6,9,1.49,-23.78,-8.75,344.496,21.56,143.77,153.89,170.81,-2.48,1012.15,26.92
9.61273,-76.7563,2025-06-24,12:34:56,9.7,11,1.25,-23.34,-8.9,344.496,73.92,15.43,98.2,177.59,-0.11,958.84,33.38
9.60134,-76.7548,2025-06-24,12:34:56,9.8,8,1.58,-22.84,-9.04,344.496,19.39,33.86,121.2,114.12,2.56,969.13,21.83
9.58844,-76.7533,2025-06-24,12:34:56,9.9,7,1.78,-22.28,-9.19,344.497,68.33,92.26,105.69,160.31,-2.04,1013.05,24.81
9.57404,-76.7517,2025-06-24,12:34:56,10,12,1.37,-21.65,-9.33,344.497,95.58,88,103.28,28.91,-4.25,1042.62,23.25
9.55814,-76.7501,2025-06-24,12:34:56,10.1,11,0.59,-20.97,-9.46,344.497,136.72,45.96,132.99,12.48,3.9,990.82,26.04
9.54074,-76.7485,2025-06-24,12:34:56,10.2,7,0.75,-20.23,-9.6,344.497,69.81,136.85,51.34,68.85,-1.68,1018.7,26.88
9.52185,-76.7468,2025-06-24,12:34:56,10.3,10,1.55,-19.43,-9.73,344.498,141.75,151.66,87.23,72.48,-1.55,973.73,27.5
9.50148,-76.7451,2025-06-24,12:34:56,10.4,7,1.85,-18.58,-9.85,344.498,16.49,59.31,115.8,22.55,-1.55,1009.54,33.95
9.47963,-76.7434,2025-06-24,12:34:56,10.5,11,0.56,-17.68,-9.98,344.498,94.09,169.81,160.51,105.68,-3.5,1021.94,24.65
9.45631,-75.4782,2025-06-24,12:34:56,10.6,12,1.73,-16.73,-10.1,344.498,156.02,69.21,101.58,75.75,4.79,1005.48,23.87
9.43152,-75.5619,2025-06-24,12:34:56,10.7,9,1.45,-15.73,-10.22,344.498,64.72,4.37,5.46,148.02,-0.94,983.37,32.17
9.40528,-75.6451,2025-06-24,12:34:56,10.8,12,1.26,-14.69,-10.33,344.498,100.16,160.51,148.64,160.93,1.76,975,34.49
9.37759,-75.7278,2025-06-24,12:34:56,10.9,10,1.05,-13.62,-10.44,344.498,71.69,34.91,62.54,114.14,-0.5,1047.61,26.24
9.34846,-75.8101,2025-06-24,12:34:56,11,8,0.55,-12.5,-10.55,344.498,64.38,7.95,85.96,2.98,3.22,1003.15,26.22
9.3179,-75.8918,2025-06-24,12:34:56,11.1,6,1.76,-11.35,-10.65,344.498,125.37,110.57,32.42,1.28,-4.35,985.36,34.78
9.28592,-75.973,2025-06-24,12:34:56,11.2,9,1.98,-10.17,-10.75,344.498,87.35,75.42,21.65,129.43,3.07,1012.25,27.87
9.25252,-76.0537,2025-06-24,12:34:56,11.3,12,0.79,-8.96,-10.84,344.498,154.15,74.12,63.72,95.61,0.23,975.58,25.89
9.21773,-76.1337,2025-06-24,12:34:56,11.4,8,1.31,-7.73,-10.94,344.498,49.94,40.69,27.47,46.25,-0.52,988.82,29.83
9.18154,-76.2131,2025-06-24,12:34:56,11.5,7,0.58,-6.47,-11.03,344.497,113.06,10.91,139.77,27.31,3.97,1006.5,23.27
9.14397,-76.2919,2025-06-24,12:34:56,11.6,10,0.56,-5.2,-11.11,344.497,105.84,109.89,39.06,93.11,1.12,1044.5,31.01
9.10503,-76.37,2025-06-24,12:34:56,11.7,7,1.55,-3.91,-11.19,344.497,26.15,49.64,82.98,58.7,1.5,959.02,33.74
9.06474,-76.4474,2025-06-24,12:34:56,11.8,9,1.7,-2.61,-11.27,344.497,1.25,102.31,157.1,22.6,-0.07,1030.18,28.73
9.0231,-76.524,2025-06-24,12:34:56,11.9,12,1.19,-1.31,-11.34,344.497,79.81,93.79,35.02,106.54,-4.52,1000.46,28.38
8.98013,-76.6,2025-06-24,12:34:56,12,12,1.93,0,-11.41,344.497,159.64,138.84,144.91,80.46,4.66,993.64,29.87
8.93584,-76.6752,2025-06-24,12:34:56,12.1,8,1.88,1.31,-10.2022,344.497,56.31,6.84,47.65,5.5,-3.4,1006.71,20.8
8.89024,-76.7496,2025-06-24,12:34:56,12.2,8,1.78,2.61,-10.1899,344.497,97.69,119.85,164.52,46.67,2.12,968.07,31.16
8.84335,-76.8232,2025-06-24,12:34:56,12.3,12,1.48,3.91,-10.1775,344.497,107.48,48.3,76.62,127.13,4.03,960.21,28.77
8.79519,-76.896,2025-06-24,12:34:56,12.4,6,1.12,5.2,-10.1648,344.497,81.02,157.14,44.63,86.12,0.88,1046.76,24.7
8.74576,-76.9679,2025-06-24,12:34:56,12.5,9,0.65,6.47,-10.152,344.496,24.78,39.37,3.91,97.35,1.68,1028.91,31.8
8.69508,-77.0389,2025-06-24,12:34:56,12.6,11,1.88,7.73,-10.1389,344.496,114.05,98.05,75.87,38.19,-4.71,1009.04,25.19
8.64318,-77.1091,2025-06-24,12:34:56,12.7,8,0.98,8.96,-10.1257,344.496,155.67,98.88,78.25,39.07,3.44,1041.18,34.14
8.59005,-77.1783,2025-06-24,12:34:56,12.8,6,1.86,10.17,-10.1123,344.496,97.1,145.9,128.4,61.12,2.08,952.47,23.27
8.53573,-77.2466,2025-06-24,12:34:56,12.9,10,1.5,11.35,-10.0986,344.496,133.76,20.49,165.96,114.47,1.27,1036.62,28.63
8.48022,-77.3139,2025-06-24,12:34:56,13,9,1.17,12.5,-10.0848,344.496,56.71,136.48,164,33.89,3.62,1006.35,29.96
8.42355,-77.3803,2025-06-24,12:34:56,13.1,10,1.1,13.62,-10.0708,344.496,24.17,71.29,86.78,45.39,0.99,1024.39,29.84
8.36572,-77.4457,2025-06-24,12:34:56,13.2,8,0.5,14.69,-10.0566,344.496,83.09,24.58,129.76,24.96,-1.82,1013.62,21.08
8.30677,-77.51,2025-06-24,12:34:56,13.3,7,1.69,15.73,-10.0421,344.496,43.15,146.72,157.05,166.21,-2.36,1004.8,32.34
8.2467,-77.5733,2025-06-24,12:34:56,13.4,6,0.82,16.73,-10.0274,344.496,129.4,105.68,5.79,145.86,-4.54,999.91,23.96
8.18553,-77.6355,2025-06-24,12:34:56,13.5,7,1.39,17.68,-10.0126,344.496,96.7,40.87,70,119.23,3.98,986.58,21.56
8.12329,-77.6967,2025-06-24,12:34:56,13.6,12,1.54,18.58,-9.99748,344.496,136.45,47.61,154.71,48.7,1.36,989.29,34.26
8.05999,-77.7568,2025-06-24,12:34:56,13.7,11,0.9,19.43,-9.98216,344.496,174.14,81.53,76.68,114.55,1.23,1024.9,23.79
7.99565,-77.8157,2025-06-24,12:34:56,13.8,11,0.59,20.23,-9.96663,344.497,62.54,62.89,3.63,97.14,-2.69,961.64,30.33
7.9303,-77.8735,2025-06-24,12:34:56,13.9,6,1.06,20.97,-9.95086,344.497,175.4,20.93,173.57,144.61,-0.91,1038.76,22.63
7.86394,-77.9302,2025-06-24,12:34:56,14,8,0.88,21.65,-9.93487,344.497,70.5,157.42,29.81,128.23,4.16,955.21,27.26
7.7966,-77.9857,2025-06-24,12:34:56,14.1,8,1.27,22.28,-9.97776,344.497,91.41,60.75,91.61,151.08,4.91,962.04,22.97
7.72831,-78.0401,2025-06-24,12:34:56,14.2,10,1.38,22.84,-10.0181,344.497,47.43,166.07,34.32,0.48,-2.23,1006.68,33.93
7.65908,-78.0932,2025-06-24,12:34:56,14.3,11,1.3,23.34,-10.0561,344.497,71.75,129.25,22.82,177.71,0.04,952.74,32.25
7.58893,-78.1451,2025-06-24,12:34:56,14.4,7,1.98,23.78,-10.0916,344.497,177.65,113.32,90.17,153.05,1.27,985.76,27.73
7.51788,-78.1958,2025-06-24,12:34:56,14.5,11,0.77,24.15,-10.1246,344.497,13.36,3.04,15.83,46.04,2.41,994.82,20.25
7.44596,-78.2452,2025-06-24,12:34:56,14.6,7,1.24,24.45,-10.1551,344.497,154.39,157.79,27.5,75.43,-0.63,991.24,32.34
7.3732,-78.2934,2025-06-24,12:34:56,14.7,9,0.52,24.69,-10.1832,344.497,165.29,147.5,64.14,10.97,-1.92,1013.87,34.11
7.2996,-78.3402,2025-06-24,12:34:56,14.8,12,1.47,24.86,-10.2089,344.497,143.79,59.55,105.07,65.06,-0.42,963.68,34.51
7.22519,-78.3858,2025-06-24,12:34:56,14.9,11,0.6,24.97,-10.2323,344.497,141.07,39.04,164.99,163.16,-1.59,1036.13,23.28
7.15,-78.4301,2025-06-24,12:34:56,15,6,1.4,25,-10.2531,344.497,96.99,63.61,57.09,144.53,4.78,1033.08,22.07
7.07405,-78.4731,2025-06-24,12:34:56,15.1,10,1.05,24.97,-10.2716,344.497,75.25,122.37,166.89,120.06,-4.59,1049.81,28.26
6.99736,-78.5147,2025-06-24,12:34:56,15.2,8,1.76,24.86,-10.2878,344.497,160.3,19.2,45.84,70.12,1.36,1038.09,31.93
6.91995,-78.555,2025-06-24,12:34:56,15.3,11,1.74,24.69,-10.3016,344.497,65.58,170.19,108.74,110.11,2.54,1044.21,34.65
6.84186,-78.594,2025-06-24,12:34:56,15.4,10,1.01,24.45,-10.313,344.497,7.45,119.48,22.57,2.14,1.86,1023.02,32.76
6.76309,-78.6315,2025-06-24,12:34:56,15.5,10,1.19,24.15,-10.3223,344.497,15.94,3.04,123.92,10.72,4.6,970.29,29.77
6.68368,-78.6677,2025-06-24,12:34:56,15.6,10,1.32,23.78,-10.3291,344.497,51.45,47.49,179.87,2.31,2.28,985.72,25.21
6.60366,-78.7025,2025-06-24,12:34:56,15.7,9,0.87,23.34,-10.3337,344.497,170.18,125.52,44.94,65.43,-4.57,989.92,33.45
6.52303,-78.7359,2025-06-24,12:34:56,15.8,6,1.75,22.84,-10.336,344.497,96.75,137.58,105.65,32.61,-0.56,1046.49,34.77
6.44184,-78.7679,2025-06-24,12:34:56,15.9,11,1.2,22.28,-10.3361,344.497,65.5,71.43,18.26,73.88,0.03,990.05,20.5
6.3601,-78.7985,2025-06-24,12:34:56,16,6,1.04,21.65,-10.334,344.497,129.17,36.55,64.27,100.23,-1.55,1004.06,29.17
6.27784,-78.8276,2025-06-24,12:34:56,16.1,8,1.05,20.97,-10.3297,344.497,128.31,68.66,61.25,122.45,-1.87,1019.7,22.14
6.19508,-78.8553,2025-06-24,12:34:56,16.2,8,1.74,20.23,-10.3233,344.497,77.92,58.81,102.34,174.68,2.6,1039.32,20.93
6.11186,-78.8815,2025-06-24,12:34:56,16.3,10,1.06,19.43,-10.3147,344.497,122.87,100.89,29.69,133.28,2.57,963.12,26.87
6.02819,-78.9063,2025-06-24,12:34:56,16.4,12,0.54,18.58,-10.3042,344.497,106.32,163.17,20.38,50.17,1.6,1027.67,23.58
5.9441,-78.9296,2025-06-24,12:34:56,16.5,7,1.28,17.68,-10.2915,344.497,99.37,148.34,0.09,53.24,-4.17,985.39,25.67
5.85961,-78.9515,2025-06-24,12:34:56,16.6,12,1.5,16.73,-10.2768,344.497,29.81,7.85,58.12,127.61,-3.2,1038,23.93
5.77476,-78.9719,2025-06-24,12:34:56,16.7,7,1.71,15.73,-10.2601,344.497,69.01,67.59,22.8,40.8,-2.52,998.88,34.75
5.68956,-78.9907,2025-06-24,12:34:56,16.8,10,0.74,14.69,-10.2415,344.497,112.95,36.5,121.71,150.94,0.01,1016.46,27.17
5.60404,-79.0081,2025-06-24,12:34:56,16.9,8,1.85,13.62,-10.2209,344.497,100.95,109.25,124.73,142.72,-2.53,1042.59,31.54
5.51824,-79.024,2025-06-24,12:34:56,17,10,0.99,12.5,-10.1985,344.497,162.03,155.93,121.07,33.34,2,1000.47,27.71
5.43217,-79.0384,2025-06-24,12:34:56,17.1,6,1.75,11.35,-10.1743,344.497,104.33,103.39,118.03,121.38,-0.97,1020.15,34.72
5.34587,-79.0513,2025-06-24,12:34:56,17.2,11,0.66,10.17,-10.1737,344.497,50.31,126.64,165.16,66.69,-4.88,951.1,20.67
5.25935,-79.0627,2025-06-24,12:34:56,17.3,10,1.07,8.96,-10.1734,344.497,177.04,164.93,22.45,88.93,3.04,1010.93,27.59
5.17264,-79.0726,2025-06-24,12:34:56,17.4,10,1.83,7.73,-10.1733,344.497,10.06,98.85,9.1,91.63,-0.63,975.59,33.56
5.08578,-79.081,2025-06-24,12:34:56,17.5,6,1.56,6.47,-10.1735,344.497,146.64,106.26,16.44,38.83,-3.83,999.39,22.77
4.99878,-79.0878,2025-06-24,12:34:56,17.6,6,1.64,5.2,-10.1739,344.497,98.07,69.49,37.92,26.63,-3.52,958.82,34.82
4.91168,-79.0931,2025-06-24,12:34:56,17.7,10,1.24,3.91,-10.1746,344.497,170.42,166.37,140.53,16,4.1,1001.55,33.94
4.8245,-79.097,2025-06-24,12:34:56,17.8,6,0.83,2.61,-10.1756,344.497,173.31,169.17,31.97,103.65,-3.33,1042.27,23.96
4.73726,-79.0992,2025-06-24,12:34:56,17.9,11,1.91,1.31,-10.1769,344.497,146.69,176.65,164.87,30.93,0.84,1040.99,22.93
4.65,-79.1,2025-06-24,12:34:56,18,9,0.78,0,-10.1785,344.497,90.86,136.3,156.4,22.43,-3.06,952.41,31.6
4.56274,-79.0992,2025-06-24,12:34:56,18.1,9,1.28,-1.31,-10.1803,344.497,84.54,6.57,118.69,15.72,3.56,956.12,27.23
4.4755,-79.097,2025-06-24,12:34:56,18.2,11,1.82,-2.61,-10.1825,344.497,68.33,174.1,104.06,43.48,-1.14,1012.94,34.09
4.38832,-79.0931,2025-06-24,12:34:56,18.3,8,1.88,-3.91,-10.185,344.497,35.21,62.4,8.71,155.82,0.24,1034.45,26.42
4.30122,-79.0878,2025-06-24,12:34:56,18.4,6,0.66,-5.2,-10.1879,344.497,103.98,26.83,55.64,59.68,1.31,994.47,34.76
4.21422,-79.081,2025-06-24,12:34:56,18.5,6,1.72,-6.47,-10.1911,344.497,14.59,56.38,155.3,117.45,4.87,1010.72,28.55
4.12736,-79.0726,2025-06-24,12:34:56,18.6,6,0.97,-7.73,-10.1947,344.497,92.33,25.67,152.17,54.09,-4.25,1015.39,30.44
4.04065,-79.0627,2025-06-24,12:34:56,18.7,12,0.73,-8.96,-10.1986,344.497,81.92,101.97,18.44,86.11,0.2,986.53,24.97
3.95413,-79.0513,2025-06-24,12:34:56,18.8,6,1.78,-10.17,-10.203,344.497,107.31,102.88,134,111.67,-0.77,983.9,30.97
3.86783,-79.0384,2025-06-24,12:34:56,18.9,11,1.94,-11.35,-10.2077,344.497,130.65,178.13,94.63,35.02,0.43,969.38,34.88
3.78176,-79.024,2025-06-24,12:34:56,19,12,0.8,-12.5,-10.2128,281.39,142.94,1.65,103.4,109.85,2.32,1010.76,29.41
3.69596,-79.0081,2025-06-24,12:34:56,19.1,9,1.23,-13.62,-10.2184,343.235,82.33,86.45,30.98,100.24,0.75,1029.84,20.92
3.61044,-78.9907,2025-06-24,12:34:56,19.2,7,0.7,-14.69,-10.2232,343.209,82.23,26.83,84.17,3.63,-2.21,1014.4,32.57
3.52524,-78.9719,2025-06-24,12:34:56,19.3,6,0.66,-15.73,-10.2273,343.184,167.05,65.36,173.63,10.79,1.47,1046.47,30.84
3.44039,-78.9515,2025-06-24,12:34:56,19.4,6,0.87,-16.73,-10.2307,343.157,15.98,108.23,87.24,177.47,-0.63,954.08,31.49
3.3559,-78.9296,2025-06-24,12:34:56,19.5,12,0.86,-17.68,-10.2335,343.131,133.24,18.69,59.78,167.81,-2.45,981.65,31.4
3.27181,-78.9063,2025-06-24,12:34:56,19.6,7,1.38,-18.58,-10.2357,343.103,164.55,172.19,137.79,88.29,3.84,1043.36,26.9
3.18814,-78.8815,2025-06-24,12:34:56,19.7,10,1.8,-19.43,-10.2373,343.075,62.3,126.64,35.98,159.12,4.86,1045.5,29.04
3.10492,-78.8553,2025-06-24,12:34:56,19.8,8,1.35,-20.23,-10.2384,343.047,126.44,60.66,84.36,30.94,-2.78,1013.99,22.95
3.02216,-78.8276,2025-06-24,12:34:56,19.9,7,1.99,-20.97,-10.239,343.018,68,86.81,77.17,103.96,-3.82,981.03,27.14
2.9399,-78.7985,2025-06-24,12:34:56,20,7,1.13,-21.65,-10.2391,342.988,6.26,124.2,126.68,6.57,-1.1,993.8,21.78
2.85816,-78.7679,2025-06-24,12:34:56,20.1,12,1.15,-22.28,-10.2388,342.958,154.13,65.15,54.19,144.43,-4.69,990.1,26.86
2.77697,-78.7359,2025-06-24,12:34:56,20.2,12,0.79,-22.84,-10.2381,342.927,161.06,42.61,127.94,83.43,-4.62,1016.39,21.42
2.69634,-78.7025,2025-06-24,12:34:56,20.3,10,1.06,-23.34,-10.2372,342.896,36.13,66,79.36,68.19,-1.44,1049.67,30.85
2.61632,-78.6677,2025-06-24,12:34:56,20.4,12,1.61,-23.78,-10.2359,342.864,100.93,148.68,44.05,51.57,-4.83,1016.75,21.45
2.53691,-78.6315,2025-06-24,12:34:56,20.5,12,1.54,-24.15,-10.2343,342.831,2.27,45.47,56.81,72.01,1.48,1039.17,31.48
2.45814,-78.594,2025-06-24,12:34:56,20.6,7,1.22,-24.45,-10.2326,342.798,88.91,128.67,79.15,1.36,-0.31,990.05,31.85
2.38005,-78.555,2025-06-24,12:34:56,20.7,10,1.42,-24.69,-10.2306,342.764,80.53,16.64,145.83,35.72,0.2,1020.58,28.23
2.30264,-78.5147,2025-06-24,12:34:56,20.8,6,1.92,-24.86,-10.2286,342.729,132,64.97,51.72,60.26,-4.34,1011.95,28.59
2.22595,-78.4731,2025-06-24,12:34:56,20.9,6,0.99,-24.97,-10.2264,342.694,40.86,132.95,135.91,28.41,-4.95,1026.07,23.76
2.15,-78.4301,2025-06-24,12:34:56,21,7,0.81,-25,-10.2242,342.658,159.73,21.02,176.23,36.86,3,1005.43,28.05
2.07481,-78.3858,2025-06-24,12:34:56,21.1,7,1.26,-24.97,-10.222,342.621,105.72,115.63,42.02,140.73,3.77,1025.42,23.64
2.0004,-78.3402,2025-06-24,12:34:56,21.2,8,1.92,-24.86,-10.2199,342.584,153.44,33.59,137.14,179.51,4.71,1024.08,27.95
1.9268,-78.2934,2025-06-24,12:34:56,21.3,11,0.99,-24.69,-10.2178,342.546,12.44,83.85,31.39,48.08,4.52,952.01,26.58
1.85404,-78.2452,2025-06-24,12:34:56,21.4,6,1.01,-24.45,-10.2159,342.507,154.1,8.24,98.36,159.39,-2.86,1032.47,32.45
1.78212,-78.1958,2025-06-24,12:34:56,21.5,10,1.97,-24.15,-10.2141,342.467,150.2,119.69,68.15,101.51,-3.09,1010.83,27.29
1.71107,-78.1451,2025-06-24,12:34:56,21.6,9,1.9,-23.78,-10.2126,342.426,139.39,50.65,68.81,143.58,-1.33,1040.82,32.94
1.64092,-78.0932,2025-06-24,12:34:56,21.7,8,1.83,-23.34,-10.2113,342.385,92,17.44,137.89,80.74,-2.63,1031.44,32.69
1.57169,-78.0401,2025-06-24,12:34:56,21.8,6,0.57,-22.84,-10.2103,342.342,52.57,39.26,87.32,8.91,-1.45,996.62,25.56
1.5034,-77.9857,2025-06-24,12:34:56,21.9,9,1.42,-22.28,-10.2097,342.299,25.87,64.92,4.2,158.83,-0.41,959.01,31.05
1.43606,-77.9302,2025-06-24,12:34:56,22,11,1.5,-21.65,-10.2095,342.255,99.95,15.11,176.72,159.08,0.39,1023.71,31.69
1.3697,-77.8735,2025-06-24,12:34:56,22.1,12,1.78,-20.97,-10.2097,316.25,123.89,135.57,63,33.73,-3.3,953.04,28.5
1.30435,-77.8157,2025-06-24,12:34:56,22.2,12,1.55,-20.23,-10.2104,317.35,97.52,62.81,157.9,132.96,2.12,1035.54,25.66
1.24001,-77.7568,2025-06-24,12:34:56,22.3,8,1.3,-19.43,-10.2111,318.46,145.65,179.25,159.35,163.29,4.32,963.86,34.59
1.17671,-77.6967,2025-06-24,12:34:56,22.4,7,1.24,-18.58,-10.2119,319.56,139.31,77.07,37.14,145.46,3.85,1014.5,27.81
1.11447,-77.6355,2025-06-24,12:34:56,22.5,10,1,-17.68,-10.2126,320.66,143.35,40.75,56.1,72.47,-2.48,1031.64,20.1
1.0533,-77.5733,2025-06-24,12:34:56,22.6,9,1.71,-16.73,-10.2134,321.75,98.29,24.57,78.6,56.67,-4.85,996.2,24.4
0.993231,-77.51,2025-06-24,12:34:56,22.7,9,1.01,-15.73,-10.2142,322.85,104.6,38.75,161.58,1.93,-1.45,1038.77,21.9
0.934276,-77.4457,2025-06-24,12:34:56,22.8,11,1.14,-14.69,-10.215,323.95,160.07,57.93,9.37,67.8,-2.92,1022.31,32.38
0.876452,-77.3803,2025-06-24,12:34:56,22.9,9,1.51,-13.62,-10.2158,325.04,95.21,176.22,76.52,50.69,-1.74,962.33,23.51
0.819778,-77.3139,2025-06-24,12:34:56,23,10,1.71,-12.5,-10.2166,326.13,116.98,113.57,71,177.27,-1.25,968.07,26.66
0.76427,-77.2466,2025-06-24,12:34:56,23.1,9,1.72,-11.35,-10.2173,327.22,162.01,124.86,122.23,32.29,-4.58,1037.44,22.02
0.709946,-77.1783,2025-06-24,12:34:56,23.2,9,0.61,-10.17,-10.2181,328.3,87.63,40.5,57.34,112.6,-4.31,961.45,30.55
0.656822,-77.1091,2025-06-24,12:34:56,23.3,12,1.06,-8.96,-10.2188,329.39,168.45,165.21,139.08,170.25,1.17,961.19,21.65
0.604915,-77.0389,2025-06-24,12:34:56,23.4,9,0.59,-7.73,-10.2195,330.47,24.51,59.34,81.39,58.67,3.26,985.36,25.02
0.55424,-76.9679,2025-06-24,12:34:56,23.5,6,1.24,-6.47,-10.2201,331.55,59.98,34.41,39.57,78.08,4.42,1022.16,31.37
0.504812,-76.896,2025-06-24,12:34:56,23.6,8,0.7,-5.2,-10.2207,332.63,73.56,118.1,81.72,62.94,-3,980.64,28.62
0.456647,-76.8232,2025-06-24,12:34:56,23.7,9,1.74,-3.91,-10.2212,333.71,137.85,162.74,155.01,89.17,-4.21,991.04,28.27
0.40976,-76.7496,2025-06-24,12:34:56,23.8,12,1.74,-2.61,-10.2216,334.78,137.94,90.52,72.14,9.3,-1.07,1044.39,26.52
0.364163,-76.6752,2025-06-24,12:34:56,23.9,12,1.16,-1.31,-10.222,335.86,106.73,30.81,138.11,21.46,-1.22,984.2,30.27
